timestamp,robot_id,robot_name,pos_x,pos_y,vel_x,vel_y,speed
15.346,1,swarm_bot_2,0.9792,1.3733,-0.0172,-0.0137,0.022
15.346,2,swarm_bot_3,-0.3659,1.7065,0.002,-0.0125,0.0127
15.346,3,swarm_bot_4,-1.4259,0.8092,0.0216,-0.0052,0.0222
15.346,4,swarm_bot_5,-1.4079,-0.6176,0.0362,0.0076,0.037
15.947,3,swarm_bot_4,-1.4238,0.8087,0.0213,-0.0052,0.0219
15.947,0,swarm_bot_1,1.5319,0.0633,-0.035,-0.0117,0.0369
15.948,1,swarm_bot_2,0.9775,1.3719,-0.0169,-0.0136,0.0217
15.948,2,swarm_bot_3,-0.3657,1.7052,0.002,-0.0123,0.0124
15.948,4,swarm_bot_5,-1.4043,-0.6169,0.0361,0.0071,0.0368
16.048,1,swarm_bot_2,0.9759,1.3706,-0.0166,-0.0135,0.0214
16.048,3,swarm_bot_4,-1.4217,0.8081,0.021,-0.0052,0.0216
16.049,4,swarm_bot_5,-1.4007,-0.6163,0.036,0.0066,0.0366
16.049,0,swarm_bot_1,1.5284,0.0621,-0.0347,-0.0119,0.0367
16.049,2,swarm_bot_3,-0.3655,1.704,0.0019,-0.012,0.0121
16.16,0,swarm_bot_1,1.525,0.0609,-0.0345,-0.0122,0.0366
16.16,1,swarm_bot_2,0.9742,1.3692,-0.0163,-0.0134,0.0211
16.16,2,swarm_bot_3,-0.3653,1.7029,0.0019,-0.0117,0.0119
16.161,3,swarm_bot_4,-1.4196,0.8076,0.0207,-0.0052,0.0213
16.161,4,swarm_bot_5,-1.3971,-0.6156,0.0359,0.0062,0.0364
16.265,0,swarm_bot_1,1.5216,0.0597,-0.0334,-0.0121,0.0355
16.265,1,swarm_bot_2,0.9726,1.3679,-0.016,-0.0133,0.0208
16.266,2,swarm_bot_3,-0.3651,1.7017,0.0018,-0.0114,0.0116
16.266,3,swarm_bot_4,-1.4176,0.8071,0.0204,-0.0052,0.021
16.266,4,swarm_bot_5,-1.3936,-0.6151,0.0348,0.0056,0.0353
16.866,3,swarm_bot_4,-1.4156,0.8066,0.0201,-0.0053,0.0208
16.866,0,swarm_bot_1,1.5184,0.0585,-0.0325,-0.012,0.0346
16.866,1,swarm_bot_2,0.9711,1.3666,-0.0157,-0.0132,0.0205
16.867,2,swarm_bot_3,-0.3649,1.7006,0.0018,-0.0112,0.0113
16.867,4,swarm_bot_5,-1.3902,-0.6146,0.034,0.0052,0.0344
16.967,0,swarm_bot_1,1.5152,0.0573,-0.0317,-0.012,0.0339
16.967,1,swarm_bot_2,0.9695,1.3653,-0.0154,-0.0132,0.0202
16.968,2,swarm_bot_3,-0.3647,1.6995,0.0018,-0.0109,0.0111
16.968,3,swarm_bot_4,-1.4136,0.806,0.0198,-0.0053,0.0204
16.968,4,swarm_bot_5,-1.3869,-0.6141,0.0334,0.0047,0.0337
17.08,1,swarm_bot_2,0.968,1.364,-0.0151,-0.0131,0.0199
17.081,2,swarm_bot_3,-0.3646,1.6984,0.0017,-0.0107,0.0108
17.081,3,swarm_bot_4,-1.4117,0.8055,0.0194,-0.0053,0.0202
17.081,4,swarm_bot_5,-1.3836,-0.6137,0.0328,0.0043,0.0331
17.083,0,swarm_bot_1,1.5121,0.0561,-0.0311,-0.0121,0.0334
17.184,0,swarm_bot_1,1.509,0.0549,-0.0306,-0.0122,0.0329
17.184,2,swarm_bot_3,-0.3644,1.6974,0.0017,-0.0104,0.0105
17.185,1,swarm_bot_2,0.9666,1.3627,-0.0148,-0.013,0.0197
17.185,3,swarm_bot_4,-1.4098,0.805,0.0191,-0.0054,0.0199
17.185,4,swarm_bot_5,-1.3803,-0.6133,0.0324,0.0039,0.0327
17.786,1,swarm_bot_2,0.9651,1.3614,-0.0145,-0.0129,0.0194
17.786,2,swarm_bot_3,-0.3642,1.6964,0.0016,-0.0101,0.0103
17.786,4,swarm_bot_5,-1.3771,-0.6129,0.0321,0.0035,0.0323
17.787,0,swarm_bot_1,1.506,0.0536,-0.0302,-0.0123,0.0326
17.787,3,swarm_bot_4,-1.4079,0.8044,0.0188,-0.0054,0.0196
17.887,1,swarm_bot_2,0.9637,1.3601,-0.0142,-0.0128,0.0191
17.887,4,swarm_bot_5,-1.374,-0.6126,0.0318,0.0031,0.0319
17.888,0,swarm_bot_1,1.503,0.0524,-0.0298,-0.0124,0.0323
17.888,2,swarm_bot_3,-0.3641,1.6954,0.0016,-0.0099,0.01
17.888,3,swarm_bot_4,-1.406,0.8039,0.0185,-0.0054,0.0193
17.995,1,swarm_bot_2,0.9623,1.3588,-0.0139,-0.0127,0.0189
17.995,3,swarm_bot_4,-1.4042,0.8033,0.0182,-0.0055,0.019
17.997,0,swarm_bot_1,1.5001,0.0511,-0.0295,-0.0125,0.032
17.998,2,swarm_bot_3,-0.3639,1.6944,0.0015,-0.0097,0.0098
17.998,4,swarm_bot_5,-1.3708,-0.6123,0.0316,0.0028,0.0317
18.099,0,swarm_bot_1,1.4972,0.0499,-0.0292,-0.0127,0.0318
18.099,4,swarm_bot_5,-1.3677,-0.6121,0.0314,0.0024,0.0315
18.1,1,swarm_bot_2,0.9609,1.3576,-0.0136,-0.0127,0.0186
18.1,2,swarm_bot_3,-0.3638,1.6935,0.0015,-0.0094,0.0095
18.1,3,swarm_bot_4,-1.4024,0.8028,0.0179,-0.0055,0.0188
18.699,0,swarm_bot_1,1.4943,0.0486,-0.0288,-0.0128,0.0315
18.699,2,swarm_bot_3,-0.3636,1.6926,0.0015,-0.0092,0.0093
18.7,3,swarm_bot_4,-1.4007,0.8022,0.0171,-0.0057,0.0181
18.7,1,swarm_bot_2,0.9596,1.3563,-0.0134,-0.0126,0.0184
18.7,4,swarm_bot_5,-1.3646,-0.6119,0.0312,0.0021,0.0313
18.8,1,swarm_bot_2,0.9583,1.355,-0.0131,-0.0125,0.0182
18.8,2,swarm_bot_3,-0.3635,1.6917,0.0014,-0.009,0.0091
18.801,3,swarm_bot_4,-1.399,0.8016,0.0165,-0.0058,0.0174
18.801,4,swarm_bot_5,-1.3614,-0.6117,0.031,0.0018,0.0311
18.801,0,swarm_bot_1,1.4915,0.0473,-0.0284,-0.013,0.0312
18.912,1,swarm_bot_2,0.957,1.3538,-0.0129,-0.0125,0.0179
18.912,2,swarm_bot_3,-0.3633,1.6908,0.0014,-0.0087,0.0089
18.912,3,swarm_bot_4,-1.3975,0.801,0.0159,-0.0059,0.0169
18.913,4,swarm_bot_5,-1.3584,-0.6116,0.0309,0.0015,0.0309
18.913,0,swarm_bot_1,1.4886,0.046,-0.0281,-0.0131,0.031
19.015,0,swarm_bot_1,1.4859,0.0446,-0.0279,-0.0133,0.0309
19.016,1,swarm_bot_2,0.9557,1.3525,-0.0127,-0.0124,0.0177
19.016,2,swarm_bot_3,-0.3632,1.69,0.0013,-0.0085,0.0086
19.016,3,swarm_bot_4,-1.3959,0.8004,0.0154,-0.006,0.0165
19.016,4,swarm_bot_5,-1.3553,-0.6115,0.0308,0.0012,0.0308
19.617,1,swarm_bot_2,0.9545,1.3513,-0.0124,-0.0124,0.0176
19.617,2,swarm_bot_3,-0.3631,1.6891,0.0013,-0.0083,0.0084
19.617,4,swarm_bot_5,-1.3522,-0.6114,0.0307,0.0009,0.0307
19.617,0,swarm_bot_1,1.4831,0.0433,-0.0276,-0.0135,0.0307
19.617,3,swarm_bot_4,-1.3944,0.7998,0.0149,-0.0061,0.0161
19.718,0,swarm_bot_1,1.4804,0.0419,-0.0275,-0.0136,0.0306
19.718,1,swarm_bot_2,0.9533,1.3501,-0.0122,-0.0124,0.0174
19.719,2,swarm_bot_3,-0.363,1.6883,0.0012,-0.0081,0.0082
19.719,3,swarm_bot_4,-1.393,0.7992,0.0145,-0.0062,0.0158
19.719,4,swarm_bot_5,-1.3491,-0.6113,0.0306,0.0006,0.0306
19.83,0,swarm_bot_1,1.4776,0.0406,-0.0273,-0.0138,0.0306
19.831,1,swarm_bot_2,0.9521,1.3488,-0.012,-0.0123,0.0172
19.831,2,swarm_bot_3,-0.3628,1.6875,0.0012,-0.008,0.008
19.831,4,swarm_bot_5,-1.3461,-0.6113,0.0305,0.0003,0.0305
19.832,3,swarm_bot_4,-1.3915,0.7986,0.0142,-0.0062,0.0155
19.932,0,swarm_bot_1,1.4749,0.0392,-0.0271,-0.0139,0.0305
19.932,2,swarm_bot_3,-0.3627,1.6867,0.0011,-0.0078,0.0079
19.933,1,swarm_bot_2,0.9509,1.3476,-0.0118,-0.0123,0.0171
19.933,3,swarm_bot_4,-1.3902,0.798,0.0139,-0.0063,0.0153
19.933,4,swarm_bot_5,-1.3431,-0.6113,0.0304,0.0001,0.0304
20.533,4,swarm_bot_5,-1.34,-0.6113,0.0303,-0.0002,0.0303
20.533,0,swarm_bot_1,1.4722,0.0378,-0.027,-0.0141,0.0305
20.533,1,swarm_bot_2,0.9497,1.3464,-0.0116,-0.0123,0.0169
20.534,2,swarm_bot_3,-0.3626,1.686,0.0011,-0.0076,0.0077
20.534,3,swarm_bot_4,-1.3888,0.7973,0.0136,-0.0064,0.015
20.634,2,swarm_bot_3,-0.3625,1.6852,0.001,-0.0074,0.0075
20.635,4,swarm_bot_5,-1.337,-0.6113,0.0303,-0.0004,0.0303
20.635,0,swarm_bot_1,1.4695,0.0363,-0.0269,-0.0142,0.0304
20.635,1,swarm_bot_2,0.9486,1.3452,-0.0114,-0.0122,0.0167
20.635,3,swarm_bot_4,-1.3875,0.7967,0.0134,-0.0064,0.0148
20.743,0,swarm_bot_1,1.4668,0.0349,-0.0268,-0.0144,0.0304
20.743,1,swarm_bot_2,0.9475,1.3439,-0.0112,-0.0122,0.0166
20.744,2,swarm_bot_3,-0.3624,1.6845,0.0009,-0.0073,0.0073
20.744,3,swarm_bot_4,-1.3861,0.796,0.0131,-0.0065,0.0146
20.744,4,swarm_bot_5,-1.334,-0.6114,0.0302,-0.0007,0.0302
20.844,4,swarm_bot_5,-1.331,-0.6115,0.0301,-0.0009,0.0301
20.845,0,swarm_bot_1,1.4642,0.0335,-0.0267,-0.0145,0.0304
20.845,1,swarm_bot_2,0.9464,1.3427,-0.011,-0.0122,0.0165
20.845,2,swarm_bot_3,-0.3623,1.6838,0.0009,-0.0071,0.0072
20.845,3,swarm_bot_4,-1.3849,0.7954,0.0129,-0.0066,0.0145
21.445,0,swarm_bot_1,1.4615,0.032,-0.0266,-0.0146,0.0303
21.445,2,swarm_bot_3,-0.3623,1.6831,0.0008,-0.007,0.007
21.445,1,swarm_bot_2,0.9453,1.3415,-0.0109,-0.0122,0.0163
21.446,3,swarm_bot_4,-1.3836,0.7947,0.0127,-0.0066,0.0143
21.446,4,swarm_bot_5,-1.328,-0.6116,0.0301,-0.0011,0.0301
21.546,2,swarm_bot_3,-0.3622,1.6824,0.0008,-0.0068,0.0068
21.547,3,swarm_bot_4,-1.3823,0.7941,0.0125,-0.0067,0.0142
21.547,4,swarm_bot_5,-1.325,-0.6117,0.0299,-0.0014,0.0299
21.547,0,swarm_bot_1,1.4589,0.0305,-0.0265,-0.0148,0.0303
21.547,1,swarm_bot_2,0.9443,1.3403,-0.0102,-0.012,0.0158
21.657,1,swarm_bot_2,0.9433,1.3391,-0.0096,-0.0119,0.0153
21.657,3,swarm_bot_4,-1.3811,0.7934,0.0123,-0.0067,0.014
21.658,2,swarm_bot_3,-0.3621,1.6817,0.0007,-0.0067,0.0067
21.658,4,swarm_bot_5,-1.322,-0.6119,0.0298,-0.0016,0.0298
21.659,0,swarm_bot_1,1.4562,0.029,-0.0264,-0.0149,0.0303
21.763,4,swarm_bot_5,-1.319,-0.6121,0.0297,-0.0018,0.0297
21.763,0,swarm_bot_1,1.4536,0.0275,-0.0263,-0.015,0.0303
21.764,1,swarm_bot_2,0.9424,1.3379,-0.0091,-0.0118,0.0149
21.764,2,swarm_bot_3,-0.362,1.6811,0.0007,-0.0065,0.0065
21.764,3,swarm_bot_4,-1.3799,0.7927,0.0122,-0.0068,0.0139
22.364,1,swarm_bot_2,0.9415,1.3367,-0.0087,-0.0118,0.0146
22.365,0,swarm_bot_1,1.451,0.026,-0.0262,-0.0151,0.0303
22.365,2,swarm_bot_3,-0.362,1.6805,0.0007,-0.0064,0.0064
22.365,3,swarm_bot_4,-1.3787,0.792,0.012,-0.0068,0.0138
22.365,4,swarm_bot_5,-1.3161,-0.6123,0.0296,-0.002,0.0297
22.465,0,swarm_bot_1,1.4484,0.0245,-0.0261,-0.0152,0.0302
22.466,1,swarm_bot_2,0.9407,1.3356,-0.0083,-0.0117,0.0143
22.466,2,swarm_bot_3,-0.3619,1.6798,0.0006,-0.0062,0.0063
22.466,3,swarm_bot_4,-1.3775,0.7913,0.0119,-0.0069,0.0137
22.466,4,swarm_bot_5,-1.3131,-0.6125,0.0296,-0.0022,0.0296
22.576,1,swarm_bot_2,0.9399,1.3344,-0.008,-0.0117,0.0141
22.576,2,swarm_bot_3,-0.3618,1.6792,0.0006,-0.0061,0.0061
22.576,3,swarm_bot_4,-1.3763,0.7907,0.0117,-0.0069,0.0136
22.578,0,swarm_bot_1,1.4458,0.023,-0.026,-0.0153,0.0302
22.578,4,swarm_bot_5,-1.3102,-0.6127,0.0295,-0.0024,0.0296
22.681,0,swarm_bot_1,1.4432,0.0214,-0.0259,-0.0154,0.0302
22.681,1,swarm_bot_2,0.9391,1.3332,-0.0077,-0.0116,0.0139
22.682,2,swarm_bot_3,-0.3618,1.6786,0.0006,-0.006,0.006
22.682,3,swarm_bot_4,-1.3752,0.79,0.0116,-0.007,0.0135
22.682,4,swarm_bot_5,-1.3072,-0.613,0.0295,-0.0026,0.0296
23.183,0,swarm_bot_1,1.4406,0.0199,-0.0259,-0.0156,0.0302
23.183,1,swarm_bot_2,0.9384,1.3321,-0.0074,-0.0116,0.0138
23.183,2,swarm_bot_3,-0.3617,1.678,0.0006,-0.0058,0.0059
23.183,3,swarm_bot_4,-1.374,0.7893,0.0115,-0.007,0.0135
23.183,4,swarm_bot_5,-1.3043,-0.6133,0.0294,-0.0027,0.0296
23.284,1,swarm_bot_2,0.9377,1.3309,-0.0072,-0.0116,0.0136
23.285,3,swarm_bot_4,-1.3729,0.7885,0.0114,-0.0071,0.0134
23.285,0,swarm_bot_1,1.438,0.0183,-0.0258,-0.0157,0.0302
23.285,2,swarm_bot_3,-0.3617,1.6775,0.0006,-0.0057,0.0058
23.285,4,swarm_bot_5,-1.3013,-0.6136,0.0294,-0.0029,0.0296
23.396,1,swarm_bot_2,0.937,1.3298,-0.007,-0.0115,0.0135
23.397,4,swarm_bot_5,-1.2984,-0.6139,0.0294,-0.003,0.0295
23.398,0,swarm_bot_1,1.4354,0.0167,-0.0257,-0.0158,0.0301
23.398,2,swarm_bot_3,-0.3616,1.6769,0.0006,-0.0056,0.0056
23.398,3,swarm_bot_4,-1.3717,0.7878,0.0112,-0.0071,0.0133
23.5,3,swarm_bot_4,-1.3706,0.7871,0.0111,-0.0072,0.0132
23.5,4,swarm_bot_5,-1.2954,-0.6142,0.0294,-0.0032,0.0295
23.501,0,swarm_bot_1,1.4329,0.0151,-0.0256,-0.0159,0.0301
23.501,1,swarm_bot_2,0.9363,1.3286,-0.0068,-0.0115,0.0134
23.501,2,swarm_bot_3,-0.3615,1.6764,0.0006,-0.0055,0.0055
24.103,1,swarm_bot_2,0.9356,1.3275,-0.0067,-0.0115,0.0133
24.103,4,swarm_bot_5,-1.2925,-0.6145,0.0293,-0.0033,0.0295
24.103,0,swarm_bot_1,1.4303,0.0135,-0.0255,-0.0159,0.0301
24.103,2,swarm_bot_3,-0.3615,1.6758,0.0006,-0.0054,0.0054
24.103,3,swarm_bot_4,-1.3695,0.7864,0.011,-0.0072,0.0132
24.203,1,swarm_bot_2,0.935,1.3263,-0.0065,-0.0115,0.0132
24.204,2,swarm_bot_3,-0.3614,1.6753,0.0006,-0.0053,0.0053
24.204,3,swarm_bot_4,-1.3684,0.7857,0.0109,-0.0073,0.0131
24.204,0,swarm_bot_1,1.4278,0.0119,-0.0255,-0.016,0.0301
24.205,4,swarm_bot_5,-1.2896,-0.6149,0.0293,-0.0034,0.0295
24.317,0,swarm_bot_1,1.4252,0.0103,-0.0254,-0.0161,0.0301
24.317,1,swarm_bot_2,0.9343,1.3252,-0.0064,-0.0115,0.0131
24.317,2,swarm_bot_3,-0.3614,1.6748,0.0006,-0.0052,0.0052
24.317,3,swarm_bot_4,-1.3674,0.7849,0.0108,-0.0073,0.013
24.318,4,swarm_bot_5,-1.2867,-0.6152,0.0293,-0.0036,0.0295
24.419,0,swarm_bot_1,1.4227,0.0087,-0.0253,-0.0162,0.0301
24.419,1,swarm_bot_2,0.9337,1.324,-0.0062,-0.0115,0.0131
24.42,3,swarm_bot_4,-1.3663,0.7842,0.0107,-0.0074,0.013
24.42,4,swarm_bot_5,-1.2837,-0.6156,0.0293,-0.0037,0.0295
24.42,2,swarm_bot_3,-0.3613,1.6743,0.0006,-0.0051,0.0051
24.921,0,swarm_bot_1,1.4202,0.0071,-0.0253,-0.0163,0.0301
24.921,1,swarm_bot_2,0.9331,1.3229,-0.0061,-0.0115,0.013
24.921,4,swarm_bot_5,-1.2808,-0.616,0.0293,-0.0038,0.0295
24.922,2,swarm_bot_3,-0.3613,1.6738,0.0006,-0.005,0.005
24.922,3,swarm_bot_4,-1.3652,0.7835,0.0106,-0.0074,0.0129
25.022,1,swarm_bot_2,0.9325,1.3217,-0.006,-0.0115,0.0129
25.023,3,swarm_bot_4,-1.3642,0.7827,0.0105,-0.0075,0.0128
25.023,4,swarm_bot_5,-1.2779,-0.6164,0.0293,-0.0039,0.0295
25.024,0,swarm_bot_1,1.4176,0.0054,-0.0252,-0.0164,0.0301
25.024,2,swarm_bot_3,-0.3612,1.6733,0.0006,-0.0049,0.0049
25.134,0,swarm_bot_1,1.4151,0.0038,-0.0252,-0.0165,0.0301
25.135,1,swarm_bot_2,0.9319,1.3206,-0.0059,-0.0115,0.0129
25.135,3,swarm_bot_4,-1.3632,0.782,0.0104,-0.0075,0.0128
25.135,4,swarm_bot_5,-1.2749,-0.6168,0.0292,-0.004,0.0295
25.136,2,swarm_bot_3,-0.3612,1.6728,0.0006,-0.0048,0.0048
25.243,1,swarm_bot_2,0.9313,1.3194,-0.0058,-0.0114,0.0128
25.243,2,swarm_bot_3,-0.3611,1.6723,0.0006,-0.0047,0.0047
25.243,0,swarm_bot_1,1.4126,0.0021,-0.0251,-0.0165,0.0301
25.243,3,swarm_bot_4,-1.3621,0.7812,0.0103,-0.0076,0.0127
25.244,4,swarm_bot_5,-1.272,-0.6172,0.0292,-0.0041,0.0295
25.844,2,swarm_bot_3,-0.361,1.6719,0.0005,-0.0046,0.0046
25.844,3,swarm_bot_4,-1.3611,0.7805,0.0102,-0.0076,0.0127
25.845,0,swarm_bot_1,1.4101,0.0005,-0.0251,-0.0166,0.0301
25.845,1,swarm_bot_2,0.9308,1.3183,-0.0057,-0.0114,0.0128
25.845,4,swarm_bot_5,-1.2691,-0.6176,0.0292,-0.0042,0.0295
25.946,0,swarm_bot_1,1.4076,-0.0012,-0.025,-0.0167,0.0301
25.946,1,swarm_bot_2,0.9302,1.3172,-0.0056,-0.0114,0.0127
25.947,2,swarm_bot_3,-0.361,1.6714,0.0005,-0.0045,0.0046
25.947,3,swarm_bot_4,-1.3601,0.7797,0.0101,-0.0076,0.0126
25.947,4,swarm_bot_5,-1.2662,-0.618,0.0292,-0.0043,0.0295
26.056,0,swarm_bot_1,1.4051,-0.0029,-0.025,-0.0167,0.03
26.057,1,swarm_bot_2,0.9297,1.316,-0.0055,-0.0114,0.0127
26.057,2,swarm_bot_3,-0.3609,1.671,0.0005,-0.0044,0.0045
26.057,3,swarm_bot_4,-1.3591,0.7789,0.01,-0.0077,0.0126
26.058,4,swarm_bot_5,-1.2633,-0.6185,0.0292,-0.0044,0.0295
26.161,0,swarm_bot_1,1.4026,-0.0045,-0.0249,-0.0168,0.03
26.162,1,swarm_bot_2,0.9291,1.3149,-0.0054,-0.0114,0.0126
26.162,2,swarm_bot_3,-0.3609,1.6705,0.0005,-0.0044,0.0044
26.162,3,swarm_bot_4,-1.3581,0.7781,0.0099,-0.0077,0.0125
26.163,4,swarm_bot_5,-1.2603,-0.6189,0.0292,-0.0045,0.0295
26.763,0,swarm_bot_1,1.4001,-0.0062,-0.0249,-0.0169,0.03
26.764,1,swarm_bot_2,0.9286,1.3137,-0.0053,-0.0114,0.0126
26.764,2,swarm_bot_3,-0.3608,1.6701,0.0005,-0.0043,0.0043
26.764,3,swarm_bot_4,-1.3572,0.7774,0.0098,-0.0078,0.0125
26.764,4,swarm_bot_5,-1.2574,-0.6194,0.0292,-0.0046,0.0295
26.865,2,swarm_bot_3,-0.3608,1.6697,0.0005,-0.0042,0.0042
26.865,4,swarm_bot_5,-1.2545,-0.6198,0.0291,-0.0047,0.0295
26.865,0,swarm_bot_1,1.3976,-0.0079,-0.0248,-0.0169,0.03
26.866,1,swarm_bot_2,0.9281,1.3126,-0.0052,-0.0114,0.0126
26.866,3,swarm_bot_4,-1.3562,0.7766,0.0097,-0.0078,0.0125
26.978,1,swarm_bot_2,0.9276,1.3114,-0.0051,-0.0114,0.0125
26.979,2,swarm_bot_3,-0.3607,1.6693,0.0005,-0.0041,0.0042
26.979,4,swarm_bot_5,-1.2516,-0.6203,0.0291,-0.0048,0.0295
26.979,0,swarm_bot_1,1.3952,-0.0096,-0.0248,-0.017,0.03
26.979,3,swarm_bot_4,-1.3552,0.7758,0.0096,-0.0079,0.0124
27.081,1,swarm_bot_2,0.9271,1.3103,-0.005,-0.0114,0.0125
27.081,2,swarm_bot_3,-0.3607,1.6689,0.0005,-0.004,0.0041
27.081,4,swarm_bot_5,-1.2487,-0.6208,0.0291,-0.0048,0.0295
27.082,0,swarm_bot_1,1.3927,-0.0113,-0.0247,-0.017,0.03
27.082,3,swarm_bot_4,-1.3543,0.775,0.0095,-0.0079,0.0124
27.682,0,swarm_bot_1,1.3902,-0.013,-0.0247,-0.0171,0.03
27.682,1,swarm_bot_2,0.9266,1.3091,-0.0049,-0.0114,0.0125
27.683,2,swarm_bot_3,-0.3606,1.6685,0.0005,-0.004,0.004
27.683,3,swarm_bot_4,-1.3533,0.7742,0.0094,-0.008,0.0124
27.683,4,swarm_bot_5,-1.2458,-0.6213,0.0291,-0.0049,0.0295
27.783,3,swarm_bot_4,-1.3524,0.7734,0.0094,-0.008,0.0123
27.784,0,swarm_bot_1,1.3878,-0.0147,-0.0247,-0.0171,0.03
27.784,1,swarm_bot_2,0.9261,1.308,-0.0048,-0.0115,0.0124
27.784,2,swarm_bot_3,-0.3606,1.6681,0.0005,-0.0039,0.0039
27.784,4,swarm_bot_5,-1.2429,-0.6218,0.0291,-0.005,0.0295
27.893,4,swarm_bot_5,-1.24,-0.6223,0.0291,-0.005,0.0295
27.894,0,swarm_bot_1,1.3853,-0.0165,-0.0246,-0.0172,0.03
27.894,1,swarm_bot_2,0.9256,1.3069,-0.0047,-0.0115,0.0124
27.894,2,swarm_bot_3,-0.3605,1.6677,0.0005,-0.0038,0.0039
27.894,3,swarm_bot_4,-1.3515,0.7726,0.0093,-0.008,0.0123
27.997,0,swarm_bot_1,1.3828,-0.0182,-0.0246,-0.0172,0.03
27.998,3,swarm_bot_4,-1.3505,0.7718,0.0092,-0.0081,0.0123
27.998,4,swarm_bot_5,-1.2371,-0.6228,0.0291,-0.0051,0.0295
27.998,1,swarm_bot_2,0.9252,1.3057,-0.0047,-0.0115,0.0124
27.998,2,swarm_bot_3,-0.3605,1.6673,0.0005,-0.0038,0.0038
28.599,0,swarm_bot_1,1.3804,-0.0199,-0.0245,-0.0173,0.03
28.599,1,swarm_bot_2,0.9247,1.3046,-0.0046,-0.0115,0.0123
28.599,2,swarm_bot_3,-0.3604,1.667,0.0005,-0.0037,0.0037
28.599,3,swarm_bot_4,-1.3496,0.771,0.0091,-0.0081,0.0122
28.6,4,swarm_bot_5,-1.2342,-0.6233,0.029,-0.0052,0.0295
28.7,0,swarm_bot_1,1.3779,-0.0216,-0.0245,-0.0173,0.03
28.7,4,swarm_bot_5,-1.2313,-0.6239,0.029,-0.0052,0.0295
28.7,1,swarm_bot_2,0.9242,1.3034,-0.0045,-0.0115,0.0123
28.701,2,swarm_bot_3,-0.3604,1.6666,0.0005,-0.0036,0.0037
28.701,3,swarm_bot_4,-1.3487,0.7702,0.0091,-0.0082,0.0122
28.808,1,swarm_bot_2,0.9238,1.3023,-0.0044,-0.0115,0.0123
28.809,0,swarm_bot_1,1.3755,-0.0234,-0.0245,-0.0173,0.03
28.809,2,swarm_bot_3,-0.3603,1.6662,0.0005,-0.0036,0.0036
28.809,4,swarm_bot_5,-1.2284,-0.6244,0.029,-0.0053,0.0295
28.81,3,swarm_bot_4,-1.3478,0.7693,0.009,-0.0082,0.0122
28.911,2,swarm_bot_3,-0.3603,1.6659,0.0005,-0.0035,0.0035
28.911,3,swarm_bot_4,-1.3469,0.7685,0.0089,-0.0083,0.0122
28.912,0,swarm_bot_1,1.373,-0.0251,-0.0244,-0.0174,0.03
28.912,1,swarm_bot_2,0.9234,1.3011,-0.0044,-0.0115,0.0123
28.912,4,swarm_bot_5,-1.2255,-0.6249,0.029,-0.0054,0.0295
29.512,2,swarm_bot_3,-0.3602,1.6656,0.0005,-0.0035,0.0035
29.512,0,swarm_bot_1,1.3706,-0.0268,-0.0244,-0.0174,0.03
29.512,1,swarm_bot_2,0.9229,1.3,-0.0043,-0.0115,0.0123
29.513,3,swarm_bot_4,-1.3461,0.7677,0.0088,-0.0083,0.0121
29.513,4,swarm_bot_5,-1.2226,-0.6255,0.029,-0.0054,0.0295
29.613,2,swarm_bot_3,-0.3602,1.6652,0.0005,-0.0034,0.0034
29.614,0,swarm_bot_1,1.3682,-0.0286,-0.0244,-0.0174,0.03
29.614,1,swarm_bot_2,0.9225,1.2988,-0.0042,-0.0115,0.0122
29.614,3,swarm_bot_4,-1.3452,0.7668,0.0088,-0.0083,0.0121
29.614,4,swarm_bot_5,-1.2197,-0.626,0.029,-0.0055,0.0295
29.724,0,swarm_bot_1,1.3657,-0.0303,-0.0244,-0.0175,0.03
29.724,2,swarm_bot_3,-0.3601,1.6649,0.0005,-0.0033,0.0034
29.724,3,swarm_bot_4,-1.3443,0.766,0.0087,-0.0084,0.0121
29.725,4,swarm_bot_5,-1.2168,-0.6266,0.029,-0.0055,0.0295
29.725,1,swarm_bot_2,0.9221,1.2977,-0.0042,-0.0115,0.0122
29.829,0,swarm_bot_1,1.3633,-0.0321,-0.0243,-0.0175,0.03
29.829,3,swarm_bot_4,-1.3434,0.7652,0.0087,-0.0084,0.0121
29.83,1,swarm_bot_2,0.9217,1.2965,-0.0041,-0.0115,0.0122
29.83,2,swarm_bot_3,-0.3601,1.6646,0.0005,-0.0033,0.0033
29.83,4,swarm_bot_5,-1.2139,-0.6271,0.0289,-0.0056,0.0295
30.33,0,swarm_bot_1,1.3609,-0.0338,-0.0243,-0.0175,0.03
30.33,2,swarm_bot_3,-0.36,1.6642,0.0005,-0.0032,0.0033
30.33,3,swarm_bot_4,-1.3426,0.7643,0.0086,-0.0084,0.012
30.331,4,swarm_bot_5,-1.211,-0.6277,0.0289,-0.0056,0.0295
30.331,1,swarm_bot_2,0.9213,1.2954,-0.004,-0.0115,0.0122
30.431,0,swarm_bot_1,1.3584,-0.0356,-0.0243,-0.0175,0.03
30.431,1,swarm_bot_2,0.9209,1.2942,-0.004,-0.0115,0.0122
30.432,3,swarm_bot_4,-1.3417,0.7635,0.0085,-0.0085,0.012
30.432,4,swarm_bot_5,-1.2081,-0.6282,0.0289,-0.0057,0.0295
30.432,2,swarm_bot_3,-0.36,1.6639,0.0005,-0.0032,0.0032
