timestamp,robot_id,robot_name,pos_x,pos_y,vel_x,vel_y,speed
14.751,3,swarm_bot_4,-1.3665,0.7862,0.0096,-0.0079,0.0124
14.855,2,swarm_bot_3,-0.3589,1.6665,0.0009,-0.0043,0.0044
14.855,3,swarm_bot_4,-1.3656,0.7854,0.0095,-0.008,0.0124
14.855,0,swarm_bot_1,1.3994,-0.0095,-0.0247,-0.0168,0.0299
14.855,1,swarm_bot_2,0.9306,1.3113,-0.0051,-0.0113,0.0124
14.856,4,swarm_bot_5,-1.2225,-0.6089,0.0294,-0.0044,0.0298
15.456,4,swarm_bot_5,-1.2196,-0.6093,0.0294,-0.0044,0.0298
15.456,0,swarm_bot_1,1.3969,-0.0112,-0.0247,-0.0168,0.0299
15.457,1,swarm_bot_2,0.9301,1.3102,-0.005,-0.0113,0.0123
15.457,2,swarm_bot_3,-0.3588,1.6661,0.0009,-0.0043,0.0044
15.457,3,swarm_bot_4,-1.3646,0.7846,0.0094,-0.008,0.0124
15.557,0,swarm_bot_1,1.3945,-0.0129,-0.0246,-0.0169,0.0299
15.557,2,swarm_bot_3,-0.3587,1.6657,0.0009,-0.0042,0.0043
15.557,3,swarm_bot_4,-1.3637,0.7838,0.0093,-0.008,0.0123
15.558,4,swarm_bot_5,-1.2167,-0.6098,0.0294,-0.0045,0.0298
15.558,1,swarm_bot_2,0.9297,1.3091,-0.0049,-0.0113,0.0123
15.667,1,swarm_bot_2,0.9292,1.308,-0.0048,-0.0113,0.0123
15.667,2,swarm_bot_3,-0.3587,1.6652,0.0008,-0.0041,0.0042
15.667,4,swarm_bot_5,-1.2137,-0.6102,0.0294,-0.0046,0.0298
15.668,0,swarm_bot_1,1.392,-0.0146,-0.0246,-0.0169,0.0298
15.668,3,swarm_bot_4,-1.3628,0.783,0.0093,-0.0081,0.0123
15.773,2,swarm_bot_3,-0.3586,1.6648,0.0008,-0.0041,0.0041
15.774,3,swarm_bot_4,-1.3619,0.7821,0.0092,-0.0081,0.0123
15.774,4,swarm_bot_5,-1.2108,-0.6107,0.0294,-0.0046,0.0298
15.774,0,swarm_bot_1,1.3896,-0.0163,-0.0245,-0.017,0.0298
15.774,1,swarm_bot_2,0.9287,1.3068,-0.0047,-0.0113,0.0122
16.274,1,swarm_bot_2,0.9282,1.3057,-0.0046,-0.0113,0.0122
16.274,3,swarm_bot_4,-1.3609,0.7813,0.0091,-0.0082,0.0122
16.275,0,swarm_bot_1,1.3871,-0.018,-0.0245,-0.017,0.0298
16.275,2,swarm_bot_3,-0.3585,1.6644,0.0008,-0.004,0.0041
16.275,4,swarm_bot_5,-1.2078,-0.6112,0.0294,-0.0047,0.0297
16.375,0,swarm_bot_1,1.3847,-0.0197,-0.0245,-0.0171,0.0298
16.375,1,swarm_bot_2,0.9278,1.3046,-0.0045,-0.0113,0.0122
16.376,4,swarm_bot_5,-1.2049,-0.6116,0.0294,-0.0048,0.0297
16.376,2,swarm_bot_3,-0.3584,1.664,0.0008,-0.0039,0.004
16.376,3,swarm_bot_4,-1.36,0.7805,0.009,-0.0082,0.0122
16.483,3,swarm_bot_4,-1.3591,0.7797,0.009,-0.0082,0.0122
16.484,4,swarm_bot_5,-1.202,-0.6121,0.0293,-0.0048,0.0297
16.484,0,swarm_bot_1,1.3822,-0.0214,-0.0244,-0.0171,0.0298
16.484,1,swarm_bot_2,0.9273,1.3034,-0.0045,-0.0113,0.0122
16.485,2,swarm_bot_3,-0.3583,1.6637,0.0008,-0.0039,0.0039
16.587,0,swarm_bot_1,1.3798,-0.0231,-0.0244,-0.0171,0.0298
16.587,1,swarm_bot_2,0.9269,1.3023,-0.0044,-0.0113,0.0121
16.588,4,swarm_bot_5,-1.199,-0.6126,0.0293,-0.0049,0.0297
16.588,2,swarm_bot_3,-0.3583,1.6633,0.0008,-0.0038,0.0039
16.588,3,swarm_bot_4,-1.3583,0.7789,0.0089,-0.0083,0.0121
17.187,2,swarm_bot_3,-0.3582,1.6629,0.0008,-0.0037,0.0038
17.187,4,swarm_bot_5,-1.1961,-0.6131,0.0293,-0.0049,0.0297
17.188,0,swarm_bot_1,1.3774,-0.0248,-0.0244,-0.0172,0.0298
17.188,1,swarm_bot_2,0.9265,1.3012,-0.0043,-0.0113,0.0121
17.188,3,swarm_bot_4,-1.3574,0.778,0.0088,-0.0083,0.0121
17.287,1,swarm_bot_2,0.9261,1.3,-0.0042,-0.0113,0.0121
17.287,2,swarm_bot_3,-0.3581,1.6625,0.0008,-0.0037,0.0038
17.288,3,swarm_bot_4,-1.3565,0.7772,0.0087,-0.0083,0.0121
17.288,0,swarm_bot_1,1.3749,-0.0266,-0.0243,-0.0172,0.0298
17.288,4,swarm_bot_5,-1.1932,-0.6136,0.0293,-0.005,0.0297
17.395,1,swarm_bot_2,0.9256,1.2989,-0.0041,-0.0113,0.0121
17.395,4,swarm_bot_5,-1.1903,-0.6141,0.0293,-0.005,0.0297
17.396,0,swarm_bot_1,1.3725,-0.0283,-0.0243,-0.0173,0.0298
17.396,2,swarm_bot_3,-0.358,1.6622,0.0008,-0.0036,0.0037
17.396,3,swarm_bot_4,-1.3556,0.7764,0.0087,-0.0084,0.0121
17.502,2,swarm_bot_3,-0.358,1.6618,0.0007,-0.0036,0.0036
17.503,0,swarm_bot_1,1.3701,-0.03,-0.0243,-0.0173,0.0298
17.503,1,swarm_bot_2,0.9252,1.2978,-0.0041,-0.0113,0.012
17.503,3,swarm_bot_4,-1.3548,0.7755,0.0086,-0.0084,0.012
17.503,4,swarm_bot_5,-1.1873,-0.6146,0.0293,-0.0051,0.0297
18.104,0,swarm_bot_1,1.3676,-0.0317,-0.0242,-0.0173,0.0298
18.104,4,swarm_bot_5,-1.1844,-0.6151,0.0293,-0.0051,0.0297
18.105,1,swarm_bot_2,0.9248,1.2966,-0.004,-0.0113,0.012
18.105,2,swarm_bot_3,-0.3579,1.6615,0.0007,-0.0035,0.0036
18.105,3,swarm_bot_4,-1.3539,0.7747,0.0085,-0.0085,0.012
18.205,0,swarm_bot_1,1.3652,-0.0335,-0.0242,-0.0173,0.0298
18.206,1,swarm_bot_2,0.9244,1.2955,-0.0039,-0.0114,0.012
18.206,2,swarm_bot_3,-0.3578,1.6611,0.0007,-0.0035,0.0035
18.206,3,swarm_bot_4,-1.3531,0.7738,0.0085,-0.0085,0.012
18.206,4,swarm_bot_5,-1.1815,-0.6156,0.0293,-0.0051,0.0297
18.316,0,swarm_bot_1,1.3628,-0.0352,-0.0242,-0.0174,0.0298
18.316,2,swarm_bot_3,-0.3577,1.6608,0.0007,-0.0034,0.0035
18.317,4,swarm_bot_5,-1.1785,-0.6161,0.0292,-0.0052,0.0297
18.317,1,swarm_bot_2,0.9241,1.2944,-0.0039,-0.0114,0.012
18.317,3,swarm_bot_4,-1.3522,0.773,0.0084,-0.0085,0.012
18.418,2,swarm_bot_3,-0.3577,1.6604,0.0007,-0.0034,0.0034
18.418,0,swarm_bot_1,1.3604,-0.037,-0.0242,-0.0174,0.0298
18.418,1,swarm_bot_2,0.9237,1.2932,-0.0038,-0.0114,0.012
18.418,3,swarm_bot_4,-1.3514,0.7721,0.0084,-0.0086,0.012
18.419,4,swarm_bot_5,-1.1756,-0.6167,0.0292,-0.0052,0.0297
19.019,0,swarm_bot_1,1.358,-0.0387,-0.0241,-0.0174,0.0298
19.02,1,swarm_bot_2,0.9233,1.2921,-0.0037,-0.0114,0.012
19.02,2,swarm_bot_3,-0.3576,1.6601,0.0007,-0.0033,0.0034
19.02,3,swarm_bot_4,-1.3506,0.7712,0.0083,-0.0086,0.012
19.02,4,swarm_bot_5,-1.1727,-0.6172,0.0292,-0.0052,0.0297
19.12,3,swarm_bot_4,-1.3497,0.7704,0.0082,-0.0086,0.0119
19.121,0,swarm_bot_1,1.3556,-0.0404,-0.0241,-0.0174,0.0298
19.121,1,swarm_bot_2,0.9229,1.291,-0.0037,-0.0114,0.012
19.121,2,swarm_bot_3,-0.3575,1.6598,0.0007,-0.0033,0.0033
19.121,4,swarm_bot_5,-1.1698,-0.6177,0.0292,-0.0053,0.0297
19.233,0,swarm_bot_1,1.3532,-0.0422,-0.0241,-0.0175,0.0297
19.233,2,swarm_bot_3,-0.3575,1.6595,0.0007,-0.0032,0.0033
19.233,3,swarm_bot_4,-1.3489,0.7695,0.0082,-0.0087,0.0119
19.233,4,swarm_bot_5,-1.1669,-0.6182,0.0292,-0.0053,0.0297
19.234,1,swarm_bot_2,0.9226,1.2898,-0.0036,-0.0114,0.0119
19.336,1,swarm_bot_2,0.9222,1.2887,-0.0035,-0.0114,0.0119
19.337,0,swarm_bot_1,1.3507,-0.0439,-0.0241,-0.0175,0.0297
19.337,2,swarm_bot_3,-0.3574,1.6592,0.0007,-0.0032,0.0032
19.337,3,swarm_bot_4,-1.3481,0.7686,0.0081,-0.0087,0.0119
19.338,4,swarm_bot_5,-1.1639,-0.6188,0.0292,-0.0053,0.0297
19.938,3,swarm_bot_4,-1.3473,0.7678,0.0081,-0.0087,0.0119
19.939,0,swarm_bot_1,1.3483,-0.0457,-0.024,-0.0175,0.0297
19.939,1,swarm_bot_2,0.9219,1.2875,-0.0035,-0.0114,0.0119
19.939,2,swarm_bot_3,-0.3573,1.6588,0.0007,-0.0031,0.0032
19.939,4,swarm_bot_5,-1.161,-0.6193,0.0292,-0.0054,0.0297
20.04,0,swarm_bot_1,1.3459,-0.0474,-0.024,-0.0175,0.0297
20.04,1,swarm_bot_2,0.9215,1.2864,-0.0034,-0.0114,0.0119
20.04,2,swarm_bot_3,-0.3573,1.6585,0.0006,-0.0031,0.0031
20.04,4,swarm_bot_5,-1.1581,-0.6199,0.0291,-0.0054,0.0296
20.041,3,swarm_bot_4,-1.3465,0.7669,0.008,-0.0088,0.0119
20.148,0,swarm_bot_1,1.3435,-0.0492,-0.024,-0.0175,0.0297
20.148,1,swarm_bot_2,0.9212,1.2853,-0.0034,-0.0114,0.0119
20.149,2,swarm_bot_3,-0.3572,1.6582,0.0006,-0.003,0.0031
20.149,3,swarm_bot_4,-1.3457,0.766,0.008,-0.0088,0.0119
20.149,4,swarm_bot_5,-1.1552,-0.6204,0.0291,-0.0054,0.0296
20.252,0,swarm_bot_1,1.3411,-0.0509,-0.024,-0.0175,0.0297
20.252,1,swarm_bot_2,0.9209,1.2841,-0.0033,-0.0114,0.0119
20.252,3,swarm_bot_4,-1.3449,0.7651,0.0079,-0.0088,0.0119
20.252,4,swarm_bot_5,-1.1523,-0.6209,0.0291,-0.0055,0.0296
20.253,2,swarm_bot_3,-0.3571,1.6579,0.0006,-0.003,0.0031
20.852,1,swarm_bot_2,0.9205,1.283,-0.0033,-0.0114,0.0119
20.852,3,swarm_bot_4,-1.3441,0.7642,0.0079,-0.0089,0.0119
20.852,4,swarm_bot_5,-1.1494,-0.6215,0.0291,-0.0055,0.0296
20.852,0,swarm_bot_1,1.3387,-0.0527,-0.024,-0.0176,0.0297
20.853,2,swarm_bot_3,-0.3571,1.6576,0.0006,-0.003,0.003
20.953,0,swarm_bot_1,1.3364,-0.0545,-0.0239,-0.0176,0.0297
20.954,1,swarm_bot_2,0.9202,1.2818,-0.0032,-0.0114,0.0119
20.954,3,swarm_bot_4,-1.3433,0.7634,0.0078,-0.0089,0.0119
20.954,4,swarm_bot_5,-1.1465,-0.622,0.0291,-0.0055,0.0296
20.954,2,swarm_bot_3,-0.357,1.6573,0.0006,-0.0029,0.003
21.062,0,swarm_bot_1,1.334,-0.0562,-0.0239,-0.0176,0.0297
21.062,1,swarm_bot_2,0.9199,1.2807,-0.0031,-0.0115,0.0119
21.062,3,swarm_bot_4,-1.3425,0.7625,0.0078,-0.0089,0.0119
21.063,4,swarm_bot_5,-1.1436,-0.6226,0.0291,-0.0055,0.0296
21.063,2,swarm_bot_3,-0.357,1.6571,0.0006,-0.0029,0.0029
21.165,1,swarm_bot_2,0.9196,1.2795,-0.0031,-0.0115,0.0119
21.166,0,swarm_bot_1,1.3316,-0.058,-0.0239,-0.0176,0.0297
21.166,2,swarm_bot_3,-0.3569,1.6568,0.0006,-0.0028,0.0029
21.166,3,swarm_bot_4,-1.3418,0.7616,0.0078,-0.009,0.0118
21.166,4,swarm_bot_5,-1.1407,-0.6232,0.0291,-0.0055,0.0296
21.766,0,swarm_bot_1,1.3292,-0.0597,-0.0239,-0.0176,0.0297
21.766,2,swarm_bot_3,-0.3568,1.6565,0.0006,-0.0028,0.0029
21.766,3,swarm_bot_4,-1.341,0.7607,0.0077,-0.009,0.0118
21.767,1,swarm_bot_2,0.9193,1.2784,-0.003,-0.0115,0.0119
21.767,4,swarm_bot_5,-1.1377,-0.6237,0.0291,-0.0056,0.0296
21.867,0,swarm_bot_1,1.3268,-0.0615,-0.0239,-0.0176,0.0296
21.867,4,swarm_bot_5,-1.1348,-0.6243,0.029,-0.0056,0.0296
21.868,2,swarm_bot_3,-0.3568,1.6562,0.0006,-0.0028,0.0028
21.868,1,swarm_bot_2,0.919,1.2772,-0.003,-0.0115,0.0119
21.868,3,swarm_bot_4,-1.3402,0.7598,0.0077,-0.009,0.0118
21.978,0,swarm_bot_1,1.3244,-0.0633,-0.0238,-0.0176,0.0296
21.979,3,swarm_bot_4,-1.3395,0.7589,0.0076,-0.009,0.0118
21.979,1,swarm_bot_2,0.9187,1.2761,-0.0029,-0.0115,0.0119
21.98,2,swarm_bot_3,-0.3567,1.6559,0.0006,-0.0027,0.0028
21.98,4,swarm_bot_5,-1.1319,-0.6248,0.029,-0.0056,0.0296
22.084,0,swarm_bot_1,1.322,-0.065,-0.0238,-0.0176,0.0296
22.084,2,swarm_bot_3,-0.3567,1.6557,0.0006,-0.0027,0.0028
22.084,1,swarm_bot_2,0.9184,1.2749,-0.0029,-0.0115,0.0119
22.084,3,swarm_bot_4,-1.3387,0.758,0.0076,-0.0091,0.0118
22.085,4,swarm_bot_5,-1.129,-0.6254,0.029,-0.0056,0.0296
22.686,1,swarm_bot_2,0.9181,1.2738,-0.0029,-0.0115,0.0118
22.686,4,swarm_bot_5,-1.1261,-0.626,0.029,-0.0056,0.0295
22.686,0,swarm_bot_1,1.3197,-0.0668,-0.0238,-0.0176,0.0296
22.686,2,swarm_bot_3,-0.3566,1.6554,0.0006,-0.0027,0.0027
22.687,3,swarm_bot_4,-1.338,0.757,0.0076,-0.0091,0.0118
22.787,4,swarm_bot_5,-1.1232,-0.6265,0.029,-0.0056,0.0295
22.788,0,swarm_bot_1,1.3173,-0.0685,-0.0238,-0.0176,0.0296
22.788,1,swarm_bot_2,0.9178,1.2726,-0.0028,-0.0115,0.0118
22.788,2,swarm_bot_3,-0.3565,1.6551,0.0006,-0.0026,0.0027
22.788,3,swarm_bot_4,-1.3372,0.7561,0.0075,-0.0091,0.0118
22.891,2,swarm_bot_3,-0.3565,1.6549,0.0006,-0.0026,0.0027
22.892,0,swarm_bot_1,1.3149,-0.0703,-0.0238,-0.0176,0.0296
22.892,1,swarm_bot_2,0.9176,1.2715,-0.0028,-0.0115,0.0118
22.893,3,swarm_bot_4,-1.3365,0.7552,0.0075,-0.0091,0.0118
22.894,4,swarm_bot_5,-1.1203,-0.6271,0.029,-0.0057,0.0295
22.998,1,swarm_bot_2,0.9173,1.2703,-0.0027,-0.0115,0.0118
22.998,2,swarm_bot_3,-0.3564,1.6546,0.0006,-0.0026,0.0027
22.998,0,swarm_bot_1,1.3125,-0.0721,-0.0238,-0.0176,0.0296
22.998,3,swarm_bot_4,-1.3357,0.7543,0.0074,-0.0092,0.0118
22.999,4,swarm_bot_5,-1.1174,-0.6277,0.029,-0.0057,0.0295
23.598,0,swarm_bot_1,1.3102,-0.0738,-0.0237,-0.0176,0.0296
23.598,1,swarm_bot_2,0.917,1.2692,-0.0027,-0.0115,0.0118
23.598,3,swarm_bot_4,-1.335,0.7534,0.0074,-0.0092,0.0118
23.598,4,swarm_bot_5,-1.1145,-0.6282,0.029,-0.0057,0.0295
23.599,2,swarm_bot_3,-0.3564,1.6544,0.0005,-0.0026,0.0026
23.699,1,swarm_bot_2,0.9168,1.268,-0.0026,-0.0115,0.0118
23.699,2,swarm_bot_3,-0.3563,1.6541,0.0005,-0.0025,0.0026
23.7,0,swarm_bot_1,1.3078,-0.0756,-0.0237,-0.0176,0.0296
23.7,3,swarm_bot_4,-1.3342,0.7525,0.0074,-0.0092,0.0118
23.7,4,swarm_bot_5,-1.1117,-0.6288,0.0289,-0.0057,0.0295
23.809,0,swarm_bot_1,1.3054,-0.0774,-0.0237,-0.0176,0.0295
23.809,1,swarm_bot_2,0.9165,1.2669,-0.0026,-0.0116,0.0118
23.809,2,swarm_bot_3,-0.3563,1.6538,0.0005,-0.0025,0.0026
23.809,3,swarm_bot_4,-1.3335,0.7515,0.0073,-0.0093,0.0118
23.81,4,swarm_bot_5,-1.1088,-0.6294,0.0289,-0.0057,0.0295
23.912,0,swarm_bot_1,1.303,-0.0791,-0.0237,-0.0176,0.0295
23.913,1,swarm_bot_2,0.9162,1.2657,-0.0026,-0.0116,0.0118
23.913,2,swarm_bot_3,-0.3562,1.6536,0.0005,-0.0025,0.0025
23.913,3,swarm_bot_4,-1.3328,0.7506,0.0073,-0.0093,0.0118
23.913,4,swarm_bot_5,-1.1059,-0.6299,0.0289,-0.0057,0.0295
24.514,1,swarm_bot_2,0.916,1.2646,-0.0025,-0.0116,0.0118
24.514,3,swarm_bot_4,-1.332,0.7497,0.0073,-0.0093,0.0118
24.514,4,swarm_bot_5,-1.103,-0.6305,0.0289,-0.0057,0.0295
24.515,0,swarm_bot_1,1.3007,-0.0809,-0.0237,-0.0176,0.0295
24.515,2,swarm_bot_3,-0.3562,1.6534,0.0005,-0.0025,0.0025
24.615,1,swarm_bot_2,0.9157,1.2634,-0.0025,-0.0116,0.0118
24.615,2,swarm_bot_3,-0.3561,1.6531,0.0005,-0.0024,0.0025
24.615,3,swarm_bot_4,-1.3313,0.7487,0.0072,-0.0093,0.0118
24.615,4,swarm_bot_5,-1.1001,-0.6311,0.0289,-0.0057,0.0294
24.616,0,swarm_bot_1,1.2983,-0.0827,-0.0237,-0.0176,0.0295
24.726,0,swarm_bot_1,1.2959,-0.0844,-0.0236,-0.0176,0.0295
24.726,2,swarm_bot_3,-0.3561,1.6529,0.0005,-0.0024,0.0025
24.727,3,swarm_bot_4,-1.3306,0.7478,0.0072,-0.0093,0.0118
24.727,4,swarm_bot_5,-1.0972,-0.6317,0.0289,-0.0057,0.0294
24.727,1,swarm_bot_2,0.9155,1.2622,-0.0025,-0.0116,0.0118
24.829,0,swarm_bot_1,1.2936,-0.0862,-0.0236,-0.0176,0.0295
24.829,1,swarm_bot_2,0.9153,1.2611,-0.0024,-0.0116,0.0118
24.829,2,swarm_bot_3,-0.356,1.6526,0.0005,-0.0024,0.0025
24.829,3,swarm_bot_4,-1.3299,0.7469,0.0072,-0.0094,0.0118
24.83,4,swarm_bot_5,-1.0943,-0.6322,0.0289,-0.0057,0.0294
25.331,0,swarm_bot_1,1.2912,-0.0879,-0.0236,-0.0176,0.0295
25.331,2,swarm_bot_3,-0.356,1.6524,0.0005,-0.0024,0.0024
25.331,1,swarm_bot_2,0.915,1.2599,-0.0024,-0.0116,0.0118
25.332,3,swarm_bot_4,-1.3292,0.7459,0.0072,-0.0094,0.0118
25.332,4,swarm_bot_5,-1.0914,-0.6328,0.0288,-0.0057,0.0294
25.432,2,swarm_bot_3,-0.3559,1.6522,0.0005,-0.0024,0.0024
25.432,3,swarm_bot_4,-1.3284,0.745,0.0071,-0.0094,0.0118
25.432,4,swarm_bot_5,-1.0885,-0.6334,0.0288,-0.0057,0.0294
25.433,0,swarm_bot_1,1.2889,-0.0897,-0.0236,-0.0176,0.0295
25.433,1,swarm_bot_2,0.9148,1.2588,-0.0024,-0.0116,0.0118
25.546,0,swarm_bot_1,1.2865,-0.0915,-0.0236,-0.0176,0.0294
25.547,1,swarm_bot_2,0.9145,1.2576,-0.0023,-0.0116,0.0118
25.547,2,swarm_bot_3,-0.3559,1.6519,0.0005,-0.0023,0.0024
25.548,3,swarm_bot_4,-1.3277,0.7441,0.0071,-0.0094,0.0118
25.548,4,swarm_bot_5,-1.0857,-0.6339,0.0288,-0.0057,0.0294
25.649,0,swarm_bot_1,1.2841,-0.0932,-0.0236,-0.0176,0.0294
25.649,1,swarm_bot_2,0.9143,1.2564,-0.0023,-0.0116,0.0119
25.649,2,swarm_bot_3,-0.3558,1.6517,0.0005,-0.0023,0.0024
25.649,3,swarm_bot_4,-1.327,0.7431,0.0071,-0.0095,0.0118
25.649,4,swarm_bot_5,-1.0828,-0.6345,0.0288,-0.0057,0.0294
26.25,1,swarm_bot_2,0.9141,1.2553,-0.0023,-0.0116,0.0119
26.25,4,swarm_bot_5,-1.0799,-0.6351,0.0288,-0.0057,0.0294
26.25,0,swarm_bot_1,1.2818,-0.095,-0.0236,-0.0176,0.0294
26.25,2,swarm_bot_3,-0.3558,1.6515,0.0005,-0.0023,0.0024
26.25,3,swarm_bot_4,-1.3263,0.7422,0.0071,-0.0095,0.0118
26.352,1,swarm_bot_2,0.9139,1.2541,-0.0022,-0.0116,0.0119
26.352,2,swarm_bot_3,-0.3557,1.6512,0.0005,-0.0023,0.0023
26.353,0,swarm_bot_1,1.2794,-0.0967,-0.0236,-0.0176,0.0294
26.353,3,swarm_bot_4,-1.3256,0.7412,0.007,-0.0095,0.0118
26.353,4,swarm_bot_5,-1.077,-0.6357,0.0288,-0.0057,0.0293
26.459,0,swarm_bot_1,1.2771,-0.0985,-0.0235,-0.0176,0.0294
26.46,3,swarm_bot_4,-1.3249,0.7403,0.007,-0.0095,0.0118
26.46,4,swarm_bot_5,-1.0742,-0.6362,0.0288,-0.0057,0.0293
26.46,1,swarm_bot_2,0.9136,1.253,-0.0022,-0.0117,0.0119
26.461,2,swarm_bot_3,-0.3557,1.651,0.0005,-0.0023,0.0023
26.563,1,swarm_bot_2,0.9134,1.2518,-0.0022,-0.0117,0.0119
26.563,2,swarm_bot_3,-0.3556,1.6508,0.0005,-0.0023,0.0023
26.563,3,swarm_bot_4,-1.3242,0.7393,0.007,-0.0095,0.0118
26.563,0,swarm_bot_1,1.2747,-0.1003,-0.0235,-0.0176,0.0294
26.564,4,swarm_bot_5,-1.0713,-0.6368,0.0287,-0.0057,0.0293
27.164,0,swarm_bot_1,1.2724,-0.102,-0.0235,-0.0176,0.0294
27.164,2,swarm_bot_3,-0.3556,1.6505,0.0005,-0.0022,0.0023
27.164,4,swarm_bot_5,-1.0684,-0.6374,0.0287,-0.0057,0.0293
27.164,1,swarm_bot_2,0.9132,1.2506,-0.0021,-0.0117,0.0119
27.165,3,swarm_bot_4,-1.3235,0.7383,0.007,-0.0096,0.0118
27.265,2,swarm_bot_3,-0.3555,1.6503,0.0005,-0.0022,0.0023
27.265,3,swarm_bot_4,-1.3228,0.7374,0.007,-0.0096,0.0118
27.265,4,swarm_bot_5,-1.0655,-0.6379,0.0287,-0.0057,0.0293
27.266,0,swarm_bot_1,1.27,-0.1038,-0.0235,-0.0176,0.0293
27.266,1,swarm_bot_2,0.913,1.2495,-0.0021,-0.0117,0.0119
27.377,1,swarm_bot_2,0.9128,1.2483,-0.0021,-0.0117,0.0119
27.378,4,swarm_bot_5,-1.0627,-0.6385,0.0287,-0.0057,0.0293
27.378,0,swarm_bot_1,1.2677,-0.1055,-0.0235,-0.0175,0.0293
27.378,2,swarm_bot_3,-0.3555,1.6501,0.0005,-0.0022,0.0023
27.379,3,swarm_bot_4,-1.3221,0.7364,0.0069,-0.0096,0.0118
27.48,0,swarm_bot_1,1.2653,-0.1073,-0.0235,-0.0175,0.0293
27.48,1,swarm_bot_2,0.9126,1.2471,-0.0021,-0.0117,0.0119
27.48,2,swarm_bot_3,-0.3554,1.6499,0.0005,-0.0022,0.0023
27.481,4,swarm_bot_5,-1.0598,-0.6391,0.0287,-0.0057,0.0293
27.481,3,swarm_bot_4,-1.3214,0.7355,0.0069,-0.0096,0.0118
28.081,0,swarm_bot_1,1.263,-0.109,-0.0235,-0.0175,0.0293
28.081,2,swarm_bot_3,-0.3554,1.6497,0.0005,-0.0022,0.0022
28.081,3,swarm_bot_4,-1.3207,0.7345,0.0069,-0.0096,0.0118
28.081,1,swarm_bot_2,0.9124,1.2459,-0.002,-0.0117,0.0119
28.081,4,swarm_bot_5,-1.0569,-0.6396,0.0287,-0.0057,0.0292
28.182,4,swarm_bot_5,-1.0541,-0.6402,0.0287,-0.0057,0.0292
28.182,0,swarm_bot_1,1.2606,-0.1108,-0.0235,-0.0175,0.0293
28.182,1,swarm_bot_2,0.9122,1.2448,-0.002,-0.0117,0.0119
28.182,2,swarm_bot_3,-0.3553,1.6494,0.0005,-0.0022,0.0022
28.183,3,swarm_bot_4,-1.3201,0.7335,0.0069,-0.0096,0.0118
28.289,2,swarm_bot_3,-0.3553,1.6492,0.0005,-0.0022,0.0022
28.29,4,swarm_bot_5,-1.0512,-0.6408,0.0286,-0.0057,0.0292
28.29,0,swarm_bot_1,1.2583,-0.1125,-0.0235,-0.0175,0.0293
28.29,1,swarm_bot_2,0.912,1.2436,-0.002,-0.0117,0.0119
28.291,3,swarm_bot_4,-1.3194,0.7326,0.0069,-0.0097,0.0118
28.393,0,swarm_bot_1,1.2559,-0.1143,-0.0235,-0.0175,0.0292
28.393,1,swarm_bot_2,0.9118,1.2424,-0.002,-0.0117,0.0119
28.393,3,swarm_bot_4,-1.3187,0.7316,0.0068,-0.0097,0.0119
28.393,4,swarm_bot_5,-1.0483,-0.6414,0.0286,-0.0057,0.0292
28.394,2,swarm_bot_3,-0.3552,1.649,0.0005,-0.0022,0.0022
28.995,0,swarm_bot_1,1.2536,-0.116,-0.0234,-0.0175,0.0292
28.995,4,swarm_bot_5,-1.0455,-0.6419,0.0286,-0.0057,0.0292
28.995,1,swarm_bot_2,0.9116,1.2413,-0.002,-0.0117,0.0119
28.995,2,swarm_bot_3,-0.3552,1.6488,0.0005,-0.0021,0.0022
28.996,3,swarm_bot_4,-1.318,0.7306,0.0068,-0.0097,0.0119
29.096,0,swarm_bot_1,1.2512,-0.1178,-0.0234,-0.0175,0.0292
29.096,1,swarm_bot_2,0.9114,1.2401,-0.0019,-0.0117,0.0119
29.097,2,swarm_bot_3,-0.3551,1.6486,0.0005,-0.0021,0.0022
29.097,3,swarm_bot_4,-1.3173,0.7297,0.0068,-0.0097,0.0119
29.097,4,swarm_bot_5,-1.0426,-0.6425,0.0286,-0.0057,0.0292
29.204,0,swarm_bot_1,1.2489,-0.1195,-0.0234,-0.0174,0.0292
29.204,1,swarm_bot_2,0.9112,1.2389,-0.0019,-0.0117,0.0119
29.205,2,swarm_bot_3,-0.3551,1.6484,0.0005,-0.0021,0.0022
29.205,3,swarm_bot_4,-1.3167,0.7287,0.0068,-0.0097,0.0119
29.205,4,swarm_bot_5,-1.0398,-0.643,0.0286,-0.0056,0.0291
29.31,0,swarm_bot_1,1.2466,-0.1213,-0.0234,-0.0174,0.0292
29.31,1,swarm_bot_2,0.911,1.2377,-0.0019,-0.0118,0.0119
29.31,2,swarm_bot_3,-0.355,1.6482,0.0005,-0.0021,0.0022
29.311,3,swarm_bot_4,-1.316,0.7277,0.0068,-0.0097,0.0119
29.311,4,swarm_bot_5,-1.0369,-0.6436,0.0286,-0.0056,0.0291
29.912,1,swarm_bot_2,0.9108,1.2366,-0.0019,-0.0118,0.0119
29.912,4,swarm_bot_5,-1.034,-0.6442,0.0286,-0.0056,0.0291
29.913,0,swarm_bot_1,1.2442,-0.123,-0.0234,-0.0174,0.0292
29.913,2,swarm_bot_3,-0.355,1.6479,0.0005,-0.0021,0.0022
29.913,3,swarm_bot_4,-1.3153,0.7267,0.0068,-0.0098,0.0119
30.013,3,swarm_bot_4,-1.3146,0.7258,0.0067,-0.0098,0.0119
